Gene_acc,Gene_id,DM1,DM2,DM3,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
179,Tb927.1.3290,364810.0,374920.0,390540.0,304140.0,320540.0,314120.0,307350.0,319470.0,323810.0,"hypothetical protein, conserved"
180,Tb927.1.330,28318.0,28791.0,34402.0,33075.0,35541.0,32703.0,34724.0,33402.0,37935.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
181,Tb927.1.3300,745810.0,849170.0,803750.0,750060.0,734690.0,752590.0,701590.0,762310.0,712120.0,"Myotubularin-related protein, putative"
182,Tb927.1.3310,844950.0,828890.0,901210.0,760500.0,794560.0,756600.0,809660.0,790210.0,836120.0,"hypothetical protein, conserved"
183,Tb927.1.3390,143550.0,149500.0,151200.0,156300.0,161740.0,157450.0,145110.0,146910.0,150250.0,"Eukaryotic protein of unknown function (DUF866), putative"
184,Tb927.1.3400,213900.0,224070.0,236190.0,208030.0,219820.0,200570.0,203430.0,204220.0,212240.0,"hypothetical protein, conserved"
185,Tb927.1.3410,832450.0,888370.0,897460.0,864450.0,874220.0,870170.0,862720.0,903030.0,875660.0,"hypothetical protein, conserved"
186,Tb927.1.3450,759130.0,812190.0,858340.0,783610.0,795040.0,794620.0,849010.0,882660.0,837530.0,"hypothetical protein, conserved"
187,Tb927.1.3560,118600.0,129000.0,132330.0,120570.0,120860.0,116370.0,103770.0,103590.0,106980.0,"Centrosomal protein of 164 kDa, putative"
188,Tb927.1.3800,382070.0,410490.0,406470.0,428930.0,435950.0,427340.0,381510.0,385470.0,380920.0,Present in the outer mitochondrial membrane proteome 18
189,Tb927.1.3820,142000.0,144520.0,157220.0,127070.0,131510.0,133340.0,134140.0,133180.0,143800.0,"ATP synthase subunit, putative"
190,Tb927.1.3830,2183600.0,2461500.0,2356400.0,1768000.0,1742700.0,1809100.0,1710900.0,1820900.0,1706400.0,"glucose-6-phosphate isomerase, glycosomal"
191,Tb927.1.3880,131170.0,134900.0,141220.0,89100.0,97085.0,94202.0,86844.0,87123.0,96417.0,"Fusaric acid resistance protein-like, putative"
192,Tb927.1.3910,475500.0,501870.0,496230.0,389900.0,411900.0,392420.0,417350.0,403540.0,418930.0,Anaphase-promoting complex subunit CDC23
193,Tb927.1.3950,2512400.0,2608100.0,2728900.0,2430000.0,2493600.0,2392200.0,2540000.0,2507900.0,2615100.0,alanine aminotransferase
194,Tb927.1.4010,375480.0,405190.0,410370.0,363120.0,396590.0,381220.0,349060.0,365070.0,368780.0,primase 2
195,Tb927.1.4040,42322.0,43857.0,49095.0,39851.0,43899.0,39719.0,44192.0,38883.0,47614.0,"hypothetical protein, conserved"
196,Tb927.1.4050,1500300.0,1535100.0,1631700.0,1393300.0,1487100.0,1408800.0,1482300.0,1410500.0,1500500.0,"ser/thr protein phosphatase, putative"
197,Tb927.1.410,309650.0,320840.0,336660.0,315490.0,322870.0,315790.0,333400.0,320650.0,319070.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
198,Tb927.1.4100,3506800.0,3787000.0,3702800.0,2417100.0,2413800.0,2466800.0,1495400.0,1541300.0,1553300.0,cytochrome oxidase subunit IV
199,Tb927.1.4160,50667.0,56398.0,59657.0,73655.0,81128.0,72756.0,80666.0,72673.0,83364.0,"hypothetical protein, conserved"
200,Tb927.1.4180,740460.0,782120.0,818980.0,714300.0,719370.0,697120.0,724770.0,729190.0,733250.0,"leucine-rich repeat protein (LRRP), putative"
201,Tb927.1.420,235360.0,235990.0,248750.0,221050.0,235770.0,227110.0,232230.0,217150.0,234740.0,"retrotransposon hot spot protein 5 (RHS5), putative"
202,Tb927.1.4220,159650.0,178420.0,170550.0,167600.0,169310.0,160740.0,160900.0,162610.0,162220.0,"Ydr279p protein family (RNase H2 complex component), putative"
203,Tb927.1.4230,608670.0,672160.0,679270.0,602080.0,605470.0,610540.0,579590.0,592250.0,582700.0,"hypothetical protein, conserved"
204,Tb927.1.4250,104670.0,115710.0,109480.0,102150.0,113170.0,111770.0,112380.0,116420.0,118850.0,"hypothetical protein, conserved"
205,Tb927.1.4280,350920.0,361840.0,385250.0,341410.0,356030.0,342350.0,349870.0,340710.0,357510.0,"hypothetical protein, conserved"
206,Tb927.1.4310,3359000.0,3682900.0,3632600.0,3338800.0,3320600.0,3371900.0,3401200.0,3475600.0,3440300.0,Flagellum attachment zone protein 2
207,Tb927.1.4340,442230.0,468860.0,486950.0,428250.0,455090.0,435960.0,427260.0,436800.0,447980.0,"hypothetical protein, conserved"
208,Tb927.1.4400,268260.0,277130.0,286340.0,268590.0,278660.0,263480.0,284930.0,280480.0,302270.0,"hypothetical protein, conserved"
209,Tb927.1.4410,398280.0,402130.0,444730.0,411270.0,410990.0,399840.0,429550.0,415600.0,437140.0,SUMO-interacting motif-containing protein
210,Tb927.1.4420,1641000.0,1732400.0,1827700.0,1662600.0,1695600.0,1636000.0,1982900.0,1922900.0,1967600.0,"ABC transporter, putative"
211,Tb927.1.4450,105430.0,108680.0,121190.0,99469.0,110530.0,104240.0,109250.0,106780.0,112670.0,"calcium-activated potassium channel, putative"
212,Tb927.1.4470,46718.0,51628.0,49673.0,47389.0,51210.0,45605.0,51366.0,59804.0,55977.0,"hypothetical protein, conserved"
213,Tb927.1.4480,816150.0,849650.0,879210.0,730630.0,737410.0,743960.0,722770.0,711560.0,768570.0,"WD repeat and HMG-box DNA-binding protein, putative"
214,Tb927.1.4490,788940.0,924270.0,864510.0,778130.0,727420.0,773020.0,666530.0,728210.0,655080.0,"acetyltransferase, putative"
215,Tb927.1.450,554190.0,581750.0,570380.0,469450.0,476330.0,472410.0,450000.0,429270.0,411560.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
216,Tb927.1.4500,126050.0,134710.0,142000.0,127210.0,140830.0,129440.0,139210.0,123940.0,138320.0,"SNARE associated Golgi protein, putative"
217,Tb927.1.4680,463820.0,477500.0,513270.0,486180.0,507170.0,488330.0,488690.0,481590.0,497750.0,Kinetochore interacting protein 6
218,Tb927.1.4690,1019300.0,1044300.0,1116300.0,1072600.0,1092900.0,1052600.0,1196500.0,1137800.0,1184100.0,Protein arginine N-methyltransferase 1 catalytic subunit
219,Tb927.1.4720,559770.0,602300.0,617450.0,592940.0,608820.0,592780.0,659140.0,673070.0,641720.0,"SET domain containing protein, putative"
220,Tb927.1.4730,89453.0,92642.0,100120.0,96214.0,89913.0,88968.0,92033.0,99590.0,95886.0,"Ribonuclease H2 non-catalytic subunit (Ylr154p-like), putative"
221,Tb927.1.4740,425570.0,452750.0,454250.0,387320.0,390810.0,389240.0,371980.0,381060.0,376420.0,"FAM91 N-terminus/FAM91 C-terminus, putative"
222,Tb927.1.4760,511760.0,530270.0,565390.0,494270.0,497670.0,484420.0,499340.0,498460.0,504710.0,"Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative"
223,Tb927.1.4780,192540.0,206520.0,209780.0,180850.0,201060.0,199360.0,202510.0,206530.0,212480.0,Alpha/beta hydrolase domain-containing protein
224,Tb927.1.4800,35559.0,37432.0,34444.0,28555.0,31940.0,30658.0,27265.0,26138.0,26327.0,"hypothetical protein, conserved"
225,Tb927.1.4830,605420.0,622290.0,639680.0,624030.0,635730.0,628910.0,650030.0,641090.0,656200.0,phospholipase A1
226,Tb927.1.5000,383260.0,396910.0,428150.0,384920.0,391000.0,370540.0,389630.0,378550.0,392660.0,"hypothetical protein, conserved"
227,Tb927.1.5030,655640.0,688850.0,699270.0,633400.0,657970.0,634400.0,645850.0,645070.0,655280.0,"leucine-rich repeat protein (LRRP), putative"
228,Tb927.1.530,88587.0,92121.0,96430.0,88011.0,90144.0,91447.0,82760.0,86351.0,84692.0,"hypothetical protein, conserved"
229,Tb927.1.540,1156200.0,1182200.0,1236400.0,1098800.0,1147900.0,1093900.0,1177400.0,1170100.0,1239200.0,"DNA-directed RNA polymerase III, putative"
230,Tb927.1.560,307290.0,333980.0,346470.0,325590.0,334870.0,322740.0,305590.0,299490.0,301810.0,"WD domain, G-beta repeat, putative"
231,Tb927.1.570,84187.0,85275.0,92449.0,87137.0,92648.0,86520.0,90392.0,83624.0,96962.0,"Histone-lysine N-methyltransferase, H3 lysine-76 specific"
232,Tb927.1.600,170870.0,182480.0,184840.0,190080.0,189510.0,197040.0,266110.0,278900.0,251300.0,"phosphate-repressible phosphate permease, putative"
233,Tb927.1.610,74181.0,81234.0,75090.0,68331.0,68408.0,69143.0,65887.0,60773.0,60961.0,"hypothetical protein, conserved"
234,Tb927.1.630,142130.0,147320.0,157390.0,158310.0,160770.0,170210.0,164510.0,168250.0,174570.0,histone chaperone ASF1A
235,Tb927.1.640,459140.0,536990.0,508680.0,538150.0,526660.0,513060.0,529110.0,548770.0,528220.0,BRCA2
236,Tb927.1.650,32847.0,33617.0,34575.0,32721.0,40304.0,36552.0,37002.0,35838.0,41241.0,"conserved protein, unknown function"
237,Tb927.1.670,849630.0,886630.0,895400.0,838310.0,878780.0,839050.0,911690.0,882770.0,919430.0,"conserved protein, unknown function"
238,Tb927.1.690,173590.0,179070.0,196220.0,166160.0,172340.0,174600.0,164230.0,161150.0,162780.0,"hypothetical protein, conserved"
239,Tb927.1.700,220210.0,225140.0,244360.0,273930.0,274560.0,258870.0,234650.0,230260.0,223860.0,phosphoglycerate kinase
240,Tb927.1.710,6246900.0,6772100.0,6829400.0,6355100.0,6304400.0,6348500.0,7234700.0,7374600.0,7059800.0,phosphoglycerate kinase
241,Tb927.1.720,1384000.0,1484600.0,1540900.0,1384900.0,1410700.0,1395900.0,1561900.0,1537900.0,1584500.0,phosphoglycerate kinase
242,Tb927.1.730,305820.0,316720.0,334630.0,344620.0,359320.0,353010.0,320070.0,304600.0,314960.0,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
243,Tb927.1.740,1198300.0,1309000.0,1325600.0,1319200.0,1378200.0,1325100.0,1437300.0,1422000.0,1466200.0,phosphatidylinositol-4-phosphate 5-kinase related
244,Tb927.1.750,1088300.0,1192500.0,1199100.0,1006600.0,987140.0,986390.0,1021100.0,1027900.0,992900.0,Metal-binding domain-containing protein
245,Tb927.1.780,379260.0,432530.0,403850.0,382750.0,381270.0,398390.0,360890.0,376300.0,365040.0,leucine-rich repeat-containing protein
246,Tb927.1.790,231820.0,240490.0,252300.0,231430.0,246980.0,228320.0,234130.0,232080.0,227800.0,"hypothetical transmembrane protein, conserved"
247,Tb927.1.840,441470.0,459160.0,483250.0,412560.0,436120.0,403070.0,435780.0,415910.0,443220.0,"transmembrane protein, putative"
248,Tb927.1.860,531970.0,562610.0,604520.0,574610.0,567370.0,565240.0,577970.0,565600.0,588390.0,"transmembrane protein, putative"
249,Tb927.1.870,301950.0,318190.0,339920.0,312870.0,323040.0,307730.0,336720.0,313870.0,342820.0,deoxyhypusine synthase
250,Tb927.1.880,4215300.0,4389200.0,4630100.0,4054300.0,4285300.0,4039200.0,4129600.0,4112600.0,4241400.0,"Midasin, putative"
251,Tb927.1.90,437190.0,483830.0,475360.0,494410.0,468350.0,468760.0,476300.0,501920.0,522870.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
252,Tb927.1.990,860390.0,885310.0,936940.0,779780.0,795640.0,760290.0,756420.0,736150.0,758450.0,Enkuring domain-containig protein
253,Tb927.10.10000,165520.0,178710.0,181670.0,221900.0,236590.0,228560.0,244300.0,244480.0,243030.0,"hypothetical protein, conserved"
254,Tb927.10.10010,1204200.0,1262500.0,1290400.0,1161500.0,1200900.0,1160700.0,1195000.0,1185800.0,1214400.0,"mRNA turnover protein 4 homolog, putative"
255,Tb927.10.10030,502540.0,520900.0,550910.0,351770.0,363750.0,358320.0,347390.0,347380.0,351080.0,"hypothetical protein, conserved"
256,Tb927.10.10050,249400.0,267870.0,260140.0,250610.0,255300.0,244820.0,257600.0,265740.0,255160.0,"hypothetical protein, conserved"
257,Tb927.10.10070,401620.0,422270.0,433110.0,439810.0,429700.0,432990.0,434450.0,432700.0,427990.0,"hypothetical protein, conserved"
258,Tb927.10.10080,201470.0,203220.0,213770.0,213740.0,216950.0,214320.0,280230.0,273540.0,276030.0,"hypothetical protein, conserved"
259,Tb927.10.10090,657480.0,730770.0,697810.0,660240.0,641760.0,659410.0,599030.0,615250.0,584640.0,Component of motile flagella 14
260,Tb927.10.10120,455470.0,469960.0,488560.0,451930.0,473420.0,457790.0,447420.0,443670.0,466200.0,"hypothetical protein, conserved"
261,Tb927.10.10130,718770.0,809630.0,790520.0,784130.0,787590.0,790390.0,797420.0,854770.0,831000.0,RNA editing mediator complex protein 1
262,Tb927.10.10140,1737700.0,1818200.0,1888700.0,1595900.0,1642500.0,1622200.0,1728400.0,1714200.0,1762700.0,"paraflagellar rod component, putative"
263,Tb927.10.10160,637220.0,669320.0,695840.0,662700.0,685910.0,660390.0,691490.0,696180.0,699750.0,Kinetoplast polyadenylation factor 4
264,Tb927.10.10170,518540.0,518130.0,547300.0,473710.0,505340.0,457190.0,507560.0,491480.0,531880.0,"pre-mRNA splicing factor 46, putative"
265,Tb927.10.10180,85082.0,99037.0,97114.0,101240.0,102930.0,100600.0,92082.0,99043.0,100830.0,"Miro-like protein, putative"
266,Tb927.10.10200,124260.0,133950.0,133350.0,117780.0,119500.0,121520.0,112630.0,123200.0,115120.0,"hypothetical protein, conserved"
267,Tb927.10.10230,91847.0,99364.0,95613.0,28649.0,28215.0,32111.0,30806.0,31622.0,35267.0,procyclin-associated gene 5 (PAG5) protein
268,Tb927.10.10280,3400400.0,3579600.0,3703400.0,3504300.0,3588900.0,3438900.0,3835700.0,3948800.0,3938000.0,"microtubule-associated protein, putative"
269,Tb927.10.1030,43103.0,45307.0,44697.0,37005.0,42084.0,41941.0,42057.0,43483.0,43623.0,"serine peptidase, Clan SC, Family S10"
270,Tb927.10.10310,271270.0,284510.0,297190.0,263790.0,287170.0,269080.0,260610.0,263010.0,270670.0,"hypothetical protein, conserved"
271,Tb927.10.10330,218800.0,214100.0,239990.0,183600.0,204510.0,188580.0,195400.0,186010.0,199420.0,Anaphase-promoting complex subunit CDC27
272,Tb927.10.10340,1690100.0,1838000.0,1841100.0,1701100.0,1699700.0,1667900.0,1603500.0,1600800.0,1610400.0,"structural maintenance of chromosome 2, putative"
273,Tb927.10.10350,609740.0,648460.0,688080.0,584880.0,620880.0,608330.0,580900.0,584190.0,612270.0,"STE/STE11 serine/threonine-protein kinase, putative"
274,Tb927.10.10370,469910.0,502040.0,513080.0,419090.0,434200.0,423950.0,439880.0,439530.0,450620.0,"hypothetical protein, conserved"
275,Tb927.10.10380,382220.0,396080.0,461140.0,436260.0,441730.0,429910.0,410130.0,411910.0,431900.0,"ATP-dependent DEAD/H RNA helicase, putative"
276,Tb927.10.10390,3600300.0,4005400.0,3901200.0,3681600.0,3552900.0,3721900.0,3845100.0,4009600.0,3815400.0,trypanothione reductase
277,Tb927.10.1040,899360.0,953360.0,1001400.0,954600.0,1007800.0,958100.0,1022200.0,988760.0,1039100.0,"serine peptidase, Clan SC, Family S10"
278,Tb927.10.10400,457980.0,482300.0,508290.0,469570.0,489560.0,458060.0,423960.0,409780.0,428960.0,Mitochondrial ribosomal protein S11
279,Tb927.10.10410,196270.0,202840.0,224660.0,190000.0,195700.0,192730.0,260470.0,246460.0,259310.0,"DNA replication licensing factor MCM8, putative"
280,Tb927.10.10420,381780.0,403620.0,418590.0,398190.0,407550.0,389800.0,426940.0,427350.0,439020.0,"monothiol glutaredoxin, putative"
281,Tb927.10.10590,5341200.0,5619500.0,5646500.0,4977100.0,5016800.0,4977400.0,4585800.0,4825300.0,4623500.0,"histone H2B, putative"
282,Tb927.10.1060,7716400.0,7999700.0,8579600.0,7514500.0,7688100.0,7351800.0,7934600.0,7762600.0,7895100.0,"T-complex protein 1, delta subunit, putative"
283,Tb927.10.10600,110260.0,104920.0,121140.0,145100.0,167180.0,148850.0,172840.0,142670.0,175640.0,"ARP2/3 complex 16kDa subunit, putative"
284,Tb927.10.10610,742350.0,781760.0,813690.0,728150.0,776860.0,764400.0,830150.0,812270.0,839370.0,"protein tyrosine phosphatase, putative"
285,Tb927.10.10620,495600.0,520410.0,532810.0,441150.0,460380.0,448240.0,488630.0,496400.0,489020.0,"hypothetical protein, conserved"
286,Tb927.10.10630,415780.0,469190.0,461290.0,397040.0,408030.0,393240.0,393320.0,413490.0,392800.0,"hypothetical protein, conserved"
287,Tb927.10.10640,91020.0,80814.0,90659.0,49526.0,57364.0,53132.0,52659.0,50738.0,56292.0,"hypothetical protein, conserved"
288,Tb927.10.10650,262600.0,308240.0,292080.0,260260.0,251540.0,269120.0,260620.0,268480.0,277880.0,"cytosolic Fe-S cluster assembly factor NAR1, putative"
289,Tb927.10.10690,237750.0,247940.0,269700.0,215850.0,231590.0,222840.0,224200.0,222270.0,234030.0,"CEP19-like protein, putative"
290,Tb927.10.1070,973930.0,1012200.0,1042800.0,908490.0,933960.0,902950.0,988090.0,988510.0,992610.0,cdc2-related kinase 1
291,Tb927.10.10700,189760.0,194950.0,208760.0,173460.0,198880.0,182860.0,188420.0,178910.0,196220.0,splicing factor Prp31
292,Tb927.10.10710,27368.0,22996.0,26340.0,21837.0,25770.0,21181.0,26218.0,24956.0,29586.0,"hypothetical protein, conserved"
293,Tb927.10.10720,429890.0,453610.0,482320.0,446100.0,466820.0,454870.0,540420.0,553520.0,562600.0,"Tetraspanin family, putative"
294,Tb927.10.10730,1930400.0,2006600.0,2114600.0,1590900.0,1664100.0,1575000.0,1667900.0,1613300.0,1678500.0,RNA Interference Factor 5
295,Tb927.10.10740,212150.0,234830.0,238410.0,211950.0,223350.0,221740.0,241970.0,227890.0,233530.0,"hypothetical protein, conserved"
296,Tb927.10.10780,472070.0,490520.0,487130.0,375410.0,385550.0,382470.0,397090.0,408690.0,408950.0,"hypothetical protein, conserved"
297,Tb927.10.10800,146680.0,164010.0,178550.0,166270.0,174750.0,169680.0,171680.0,165720.0,181960.0,"palmitoyl acyltransferase 2, putative"
298,Tb927.10.10820,79807.0,79754.0,91142.0,79681.0,85569.0,79202.0,85226.0,84114.0,93533.0,"hypothetical protein, conserved"
299,Tb927.10.10830,857920.0,888750.0,941600.0,893350.0,901850.0,892050.0,956160.0,904990.0,978370.0,RGG-containing protein 2
300,Tb927.10.10840,85376.0,83684.0,95321.0,89312.0,91809.0,89789.0,99282.0,97080.0,100760.0,Enriched in surface-labeled proteome protein 15
301,Tb927.10.10850,5484900.0,5820000.0,5963700.0,5298600.0,5323200.0,5232600.0,5564600.0,5611600.0,5521400.0,Protein argonaute-1
302,Tb927.10.10870,376370.0,441060.0,424860.0,401060.0,375020.0,357710.0,374090.0,364310.0,366130.0,"CMGC family protein kinase, putative"
303,Tb927.10.10880,2283200.0,2457500.0,2506100.0,2220100.0,2189200.0,2191600.0,2286900.0,2291800.0,2287400.0,"ATP-binding cassette sub-family F member 1, putative"
304,Tb927.10.1090,1708900.0,1778900.0,1818500.0,1514800.0,1524300.0,1483600.0,1495800.0,1497900.0,1465200.0,"40S ribosomal protein S23, putative"
305,Tb927.10.10960,35376000.0,36901000.0,38235000.0,32388000.0,32836000.0,32048000.0,34763000.0,34440000.0,34608000.0,"heat shock protein, putative"
306,Tb927.10.1100,4052700.0,4166400.0,4354000.0,3637500.0,3751400.0,3550900.0,3503800.0,3441800.0,3525900.0,"60S ribosomal protein L9, putative"
307,Tb927.10.11000,271400.0,281150.0,301130.0,261600.0,273470.0,263420.0,255780.0,248960.0,257950.0,"hypothetical protein, conserved"
308,Tb927.10.11020,1062600.0,1119700.0,1148400.0,1130200.0,1201900.0,1130800.0,1180700.0,1185700.0,1201300.0,"DNA mismatch repair protein MSH2, putative"
309,Tb927.10.11030,498600.0,533760.0,560850.0,507930.0,530180.0,515410.0,529620.0,531030.0,540440.0,Archaic translocase of outer membrane 11 kDa subunit
310,Tb927.10.11050,326350.0,350560.0,351380.0,348800.0,353000.0,349300.0,353150.0,360350.0,364050.0,"LSU ribosomal protein, mitochondrial, putative"
311,Tb927.10.11060,272730.0,273220.0,272330.0,188420.0,188060.0,187700.0,208480.0,203280.0,206290.0,"hypothetical protein, conserved"
312,Tb927.10.11080,858400.0,891100.0,947080.0,879030.0,925660.0,885480.0,998410.0,977300.0,992550.0,paraflagellar rod protein
313,Tb927.10.11090,78027.0,88262.0,82354.0,74265.0,78325.0,81211.0,76237.0,84788.0,80804.0,"hypothetical protein, conserved"
314,Tb927.10.11100,595940.0,594860.0,662670.0,517210.0,600570.0,522810.0,610880.0,536260.0,631610.0,"deoxyribodipyrimidine photo-lyase, putative"
315,Tb927.10.11110,67258.0,70591.0,75000.0,67709.0,73587.0,71359.0,73306.0,66616.0,73378.0,"hypothetical protein, conserved"
316,Tb927.10.11120,223890.0,240140.0,244180.0,236730.0,248750.0,237040.0,231720.0,235130.0,235560.0,"hypothetical protein, conserved"
317,Tb927.10.11130,274030.0,311170.0,306300.0,286300.0,295240.0,287900.0,270590.0,280540.0,283610.0,"SET domain containing protein, putative"
318,Tb927.10.11140,141920.0,155400.0,154440.0,149920.0,151300.0,150120.0,153030.0,152800.0,156650.0,"hypothetical protein, conserved"
319,Tb927.10.11150,301780.0,331430.0,327820.0,361080.0,363590.0,361380.0,352240.0,350060.0,360380.0,"hypothetical protein, conserved"
320,Tb927.10.11160,127690.0,138490.0,140540.0,139020.0,137430.0,132620.0,130110.0,128090.0,127690.0,"NFU2 iron-sulfur cluster scaffold homolog, mitochondrial"
321,Tb927.10.11170,832180.0,865940.0,902620.0,775850.0,815640.0,770530.0,807310.0,788090.0,823520.0,"hypothetical protein, conserved"
