Gene_acc,Gene_id,Signed_Rank_DM_vs_Plus,FDR_DM_vs_Plus,Signed_Rank_Plus_vs_Minus,FDR_Plus_vs_Minus,Desc
227,Tb927.1.5030,0.08579038121269493,0.7361800000000001,-0.01522456693274318,0.8402200000000001,"leucine-rich repeat protein (LRRP), putative"
228,Tb927.1.530,0.039773341708976714,0.79803,0.08712207675443642,0.23684000000000002,"hypothetical protein, conserved"
229,Tb927.1.540,0.0977552832237624,0.67277,-0.10254983374744123,0.44138999999999995,"DNA-directed RNA polymerase III, putative"
230,Tb927.1.560,0.006646419546090855,0.6097199999999999,0.11655734409519439,0.11020999999999999,"WD domain, G-beta repeat, putative"
231,Tb927.1.570,-0.024002863362470435,0.46391000000000004,-0.02509621159842095,0.9616399999999999,"Histone-lysine N-methyltransferase, H3 lysine-76 specific"
232,Tb927.1.600,-0.09953031225575286,0.15877,-0.4656842779303598,0.00157,"phosphate-repressible phosphate permease, putative"
233,Tb927.1.610,0.16298034271745884,0.43593999999999994,0.13399638797245117,0.09941,"hypothetical protein, conserved"
234,Tb927.1.630,-0.1309314595361651,0.08947999999999999,-0.05223467644161153,0.77936,histone chaperone ASF1A
235,Tb927.1.640,-0.06839700602224388,0.30989,-0.02558337437850373,0.9001899999999999,BRCA2
236,Tb927.1.650,-0.11703274546764751,0.24414,-0.05811352200343007,0.87674,"conserved protein, unknown function"
237,Tb927.1.670,0.042006255678100436,0.81106,-0.08639539132584807,0.5321,"conserved protein, unknown function"
238,Tb927.1.690,0.09725074605405021,0.67798,0.07188594050012212,0.30457,"hypothetical protein, conserved"
239,Tb927.1.700,-0.22722222708280287,0.02175,0.22918980521035956,0.013009999999999999,phosphoglycerate kinase
240,Tb927.1.710,0.06241597366852201,0.8680899999999999,-0.1890324928216776,0.11722,phosphoglycerate kinase
241,Tb927.1.720,0.07314844620642358,0.80284,-0.16036684491928396,0.17215999999999998,phosphoglycerate kinase
242,Tb927.1.730,-0.14306004512775522,0.06982000000000001,0.1697424495204461,0.04015,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
243,Tb927.1.740,-0.06965606209702731,0.22416,-0.10477448771446023,0.41506000000000004,phosphatidylinositol-4-phosphate 5-kinase related
244,Tb927.1.750,0.22367058304875279,0.15867,-0.029597460734845135,0.9164700000000001,Metal-binding domain-containing protein
245,Tb927.1.780,0.06459703250396413,0.9473600000000001,0.07669371993590184,0.33860999999999997,leucine-rich repeat-containing protein
246,Tb927.1.790,0.036045564579246674,0.78668,0.026202700534714855,0.56976,"hypothetical transmembrane protein, conserved"
247,Tb927.1.840,0.1447723929643205,0.42263,-0.04890537448568835,0.80185,"transmembrane protein, putative"
248,Tb927.1.860,-0.006878218089754349,0.5312100000000001,-0.020756628610892173,0.864,"transmembrane protein, putative"
249,Tb927.1.870,0.024887997115231746,0.7198399999999999,-0.07415269516197874,0.65172,deoxyhypusine synthase
250,Tb927.1.880,0.09644312518047653,0.68018,-0.012162569644498999,0.8282299999999999,"Midasin, putative"
251,Tb927.1.90,-0.03585622781380958,0.4368,-0.06846265179201777,0.7922100000000001,"retrotransposon hot spot protein (RHS, pseudogene), putative"
252,Tb927.1.990,0.199792302042204,0.20299,0.05328228640978428,0.37768,Enkuring domain-containig protein
253,Tb927.10.10000,-0.38562659804308086,0.00325,-0.09105403501569212,0.5116,"hypothetical protein, conserved"
254,Tb927.10.10010,0.09277409065099507,0.6943699999999999,-0.029226604625401147,0.87179,"mRNA turnover protein 4 homolog, putative"
255,Tb927.10.10030,0.5519772570886747,0.0029100000000000003,0.038103101361699476,0.47043999999999997,"hypothetical protein, conserved"
256,Tb927.10.10050,0.05038152967169415,0.8508100000000001,-0.052402903468152844,0.7661600000000001,"hypothetical protein, conserved"
257,Tb927.10.10070,-0.05129872274536285,0.30625,0.008175315990549884,0.7017100000000001,"hypothetical protein, conserved"
258,Tb927.10.10080,-0.060641238375101804,0.26165,-0.3634421294820851,0.00364,"hypothetical protein, conserved"
259,Tb927.10.10090,0.08888951540723547,0.7962600000000001,0.12476010861393586,0.14228,Component of motile flagella 14
260,Tb927.10.10120,0.031824725197063836,0.76186,0.027218190556920204,0.54696,"hypothetical protein, conserved"
261,Tb927.10.10130,-0.026623100924432923,0.45021000000000005,-0.07211850231120111,0.69603,RNA editing mediator complex protein 1
262,Tb927.10.10140,0.16369164860600205,0.32926,-0.09884690024402366,0.45075,"paraflagellar rod component, putative"
263,Tb927.10.10160,-0.004761777663102961,0.53741,-0.05524334354428313,0.72572,Kinetoplast polyadenylation factor 4
264,Tb927.10.10170,0.14124816342672628,0.46145,-0.09210204714264136,0.57797,"pre-mRNA splicing factor 46, putative"
265,Tb927.10.10180,-0.1159550075054601,0.12785,0.061974879467479094,0.37265,"Miro-like protein, putative"
266,Tb927.10.10200,0.12605350300639667,0.5462899999999999,0.0319143864804301,0.60741,"hypothetical protein, conserved"
267,Tb927.10.10230,1.6886938137595209,0.0,-0.13488469966030908,0.29853,procyclin-associated gene 5 (PAG5) protein
268,Tb927.10.10280,0.020577734234496946,0.6925,-0.15448715442129374,0.19659000000000001,"microtubule-associated protein, putative"
269,Tb927.10.1030,0.13722174737386533,0.57523,-0.09382815901024877,0.53174,"serine peptidase, Clan SC, Family S10"
270,Tb927.10.10310,0.05680071770146151,0.88345,0.04602844329885285,0.43633999999999995,"hypothetical protein, conserved"
271,Tb927.10.10330,0.2225746752329678,0.21779,-0.010319964990013178,0.8717,Anaphase-promoting complex subunit CDC27
272,Tb927.10.10340,0.0830913675748721,0.76642,0.07416987026238371,0.26219000000000003,"structural maintenance of chromosome 2, putative"
273,Tb927.10.10350,0.10147324508191444,0.65151,0.029510106744436212,0.52678,"STE/STE11 serine/threonine-protein kinase, putative"
274,Tb927.10.10370,0.21746243571491575,0.15437,-0.0584291469817658,0.7036899999999999,"hypothetical protein, conserved"
275,Tb927.10.10380,-0.07756380508341501,0.24491,0.06078392081585944,0.34028,"ATP-dependent DEAD/H RNA helicase, putative"
276,Tb927.10.10390,0.07072537609131725,0.8822700000000001,-0.09104308089607994,0.6341,trypanothione reductase
277,Tb927.10.1040,-0.033169391323285884,0.3813,-0.06262223850305766,0.69603,"serine peptidase, Clan SC, Family S10"
278,Tb927.10.10400,0.031596211758455846,0.76152,0.1665212751229178,0.04021,Mitochondrial ribosomal protein S11
279,Tb927.10.10410,0.10887178953763534,0.62215,-0.40565396175707014,0.00207,"DNA replication licensing factor MCM8, putative"
280,Tb927.10.10420,0.010161009438500838,0.63161,-0.11340572336073852,0.37191,"monothiol glutaredoxin, putative"
281,Tb927.10.10590,0.14960935305858275,0.39571,0.09321155389641549,0.21781,"histone H2B, putative"
282,Tb927.10.1060,0.10729209203373546,0.6272300000000001,-0.06490716546615771,0.66342,"T-complex protein 1, delta subunit, putative"
283,Tb927.10.10600,-0.4553389526325407,0.00172,-0.0909901720511632,0.89264,"ARP2/3 complex 16kDa subunit, putative"
284,Tb927.10.10610,0.04283423666451346,0.81412,-0.12906376987403978,0.31,"protein tyrosine phosphatase, putative"
285,Tb927.10.10620,0.19845589360044574,0.20803000000000002,-0.12707186785058794,0.31329,"hypothetical protein, conserved"
286,Tb927.10.10630,0.1679558828768967,0.33121999999999996,-0.0015642754861713184,0.7660899999999999,"hypothetical protein, conserved"
287,Tb927.10.10640,0.7140086883540027,0.00079,0.003005324323182691,0.83795,"hypothetical protein, conserved"
288,Tb927.10.10650,0.14405205400552923,0.60077,-0.04735815699958886,0.8407,"cytosolic Fe-S cluster assembly factor NAR1, putative"
289,Tb927.10.10690,0.17245779827316124,0.30533000000000005,-0.021831274775976302,0.87876,"CEP19-like protein, putative"
290,Tb927.10.1070,0.14179187445582725,0.41873,-0.11306277011384576,0.37071,cdc2-related kinase 1
291,Tb927.10.10700,0.09616753533746983,0.73215,-0.02153604878466628,0.96,splicing factor Prp31
292,Tb927.10.10710,0.15714490397555722,0.7780199999999999,-0.2314840005452599,0.21696999999999997,"hypothetical protein, conserved"
293,Tb927.10.10720,-0.0020793820058947637,0.55179,-0.27632629330658764,0.02097,"Tetraspanin family, putative"
294,Tb927.10.10730,0.325293442067982,0.03717,-0.03822966913139192,0.83739,RNA Interference Factor 5
295,Tb927.10.10740,0.060943939565021386,0.8652,-0.09834362132136601,0.50863,"hypothetical protein, conserved"
296,Tb927.10.10780,0.3424062362987633,0.03145,-0.08726763165321161,0.53646,"hypothetical protein, conserved"
297,Tb927.10.10800,-0.061933696390074684,0.26413000000000003,-0.02425884594819309,0.8911899999999999,"palmitoyl acyltransferase 2, putative"
298,Tb927.10.10820,0.03642805117182836,0.8263799999999999,-0.10481475973546903,0.51374,"hypothetical protein, conserved"
299,Tb927.10.10830,0.0005475001337051096,0.5699,-0.0795165290704305,0.58096,RGG-containing protein 2
300,Tb927.10.10840,-0.035195148311740684,0.3964,-0.13324178335978726,0.27216999999999997,Enriched in surface-labeled proteome protein 15
301,Tb927.10.10850,0.12326784486045608,0.52404,-0.07475747381077093,0.62138,Protein argonaute-1
302,Tb927.10.10870,0.1318485456066348,0.66995,0.03772084570784231,0.53146,"CMGC family protein kinase, putative"
303,Tb927.10.10880,0.13468133661343992,0.48218,-0.05682812710336259,0.74226,"ATP-binding cassette sub-family F member 1, putative"
304,Tb927.10.1090,0.2305219406896558,0.12735,0.02049645759937633,0.60406,"40S ribosomal protein S23, putative"
305,Tb927.10.10960,0.18410654754364056,0.24871,-0.09386283602194972,0.4829,"heat shock protein, putative"
306,Tb927.10.1100,0.20075403859709484,0.19883,0.06311824591034965,0.31927,"60S ribosomal protein L9, putative"
307,Tb927.10.11000,0.0964210402748797,0.67987,0.06617755595411921,0.30628,"hypothetical protein, conserved"
308,Tb927.10.11020,-0.056155312013103954,0.27714,-0.04301358065738359,0.79693,"DNA mismatch repair protein MSH2, putative"
309,Tb927.10.11030,0.036395625295509944,0.77154,-0.04351359166273674,0.7954,Archaic translocase of outer membrane 11 kDa subunit
310,Tb927.10.11050,-0.031652738473540415,0.3876,-0.03585488260111692,0.8556,"LSU ribosomal protein, mitochondrial, putative"
311,Tb927.10.11060,0.5364390669570996,0.00325,-0.13156803255424146,0.29127,"hypothetical protein, conserved"
312,Tb927.10.11080,0.0034334912802694495,0.59238,-0.14192012412740557,0.24086999999999997,paraflagellar rod protein
313,Tb927.10.11090,0.08879471529416316,0.82185,-0.04870616165928452,0.8619399999999999,"hypothetical protein, conserved"
314,Tb927.10.11100,0.176014024247092,0.42871000000000004,-0.11664901690813838,0.74947,"deoxyribodipyrimidine photo-lyase, putative"
315,Tb927.10.11110,0.0013155357285747017,0.5909800000000001,-0.00436918929274703,0.84398,"hypothetical protein, conserved"
316,Tb927.10.11120,-0.028860308376476757,0.39318000000000003,0.040724139020431614,0.45066000000000006,"hypothetical protein, conserved"
317,Tb927.10.11130,0.03614832717774489,0.7835,0.05875956544711664,0.34785,"SET domain containing protein, putative"
318,Tb927.10.11140,0.0013418933913367107,0.5924,-0.03517633442692453,0.84835,"hypothetical protein, conserved"
319,Tb927.10.11150,-0.17643715132200435,0.04324,0.03138329397431042,0.51502,"hypothetical protein, conserved"
320,Tb927.10.11160,-0.008311802605860098,0.53685,0.08415807987108068,0.21759,"NFU2 iron-sulfur cluster scaffold homolog, mitochondrial"
321,Tb927.10.11170,0.13890099747526852,0.4384,-0.03434187585499469,0.85972,"hypothetical protein, conserved"
322,Tb927.10.11180,-0.06891700217015519,0.23415,-0.10479233641490655,0.42466000000000004,"Ubiquitin-like modifier-activating enzyme ATG7, putative"
323,Tb927.10.11190,-0.03603037743224832,0.37251,0.01449862958335258,0.6692100000000001,"tRNA-splicing ligase RtcB, putative"
324,Tb927.10.11200,0.2725700870143829,0.07862999999999999,-0.6239374142192513,0.0,"hypothetical protein, conserved"
325,Tb927.10.11210,0.014810879433361913,0.65772,-0.1600881939343928,0.17251,"hypothetical protein, conserved"
326,Tb927.10.11220,-0.09138218876442579,0.16371,-0.2747137107013541,0.022869999999999998,procyclic form surface phosphoprotein
327,Tb927.10.11230,0.04442873337831841,0.8477299999999999,0.04350769970754781,0.4479,"Ras-induced vulval development antagonist, putative"
328,Tb927.10.11250,0.2052690299154705,0.18344000000000002,0.04508027121092325,0.43196999999999997,Coiled-coil domain-containing protein 40 homolog
329,Tb927.10.11260,0.07329568779410088,0.8005,0.09010917333148186,0.20631999999999998,"SSU ribosomal protein, mitochondrial, putative"
330,Tb927.10.11270,0.08051838636120978,0.76039,0.1033700509419397,0.16649,"RNA-binding protein, putative"
331,Tb927.10.1130,0.06783113982090735,0.8234799999999999,0.027839323686109495,0.55298,"dynein arm light chain, axonemal, putative"
332,Tb927.10.11300,0.0939238894978411,0.68762,-0.038492599614133344,0.8237700000000001,"paraflagellar rod component, putative"
333,Tb927.10.11310,0.0728465032076523,0.8157300000000001,-0.05768655926753981,0.7858,intraflagellar transport protein 57/55
334,Tb927.10.11330,0.10064499774675736,0.69188,-0.14133608642472484,0.26421999999999995,"EF-hand domain pair, putative"
335,Tb927.10.11340,0.03330166414584603,0.76471,-0.055321109500405925,0.7398600000000001,"hypothetical protein, conserved"
336,Tb927.10.11350,0.03540637356587159,0.79293,0.1250376660374594,0.12487999999999999,"LSU ribosomal protein, mitochondrial, putative"
337,Tb927.10.11360,0.15163717715347216,0.57523,-0.02081527444548234,0.9821700000000001,"protein phosphatase 2A regulatory subunit, putative"
338,Tb927.10.11370,0.0948757295292599,0.6905100000000001,0.1528024692078837,0.05855,"hypothetical protein, conserved"
339,Tb927.10.11380,0.18368334847906728,0.24891999999999997,0.009634847640920733,0.67167,"hypothetical protein, conserved"
340,Tb927.10.11390,0.32282240233495657,0.03756,0.06898736802220252,0.28918,"60S ribosomal protein L6, putative"
341,Tb927.10.1140,-0.0033362252644506237,0.55179,0.08391084294655142,0.23035999999999998,epsilon tubulin
342,Tb927.10.11400,0.017416565868465402,0.67399,-0.01195653549809797,0.8237700000000001,"WD domain, G-beta repeat, putative"
343,Tb927.10.11410,-0.01524921639469917,0.51205,-0.05999686017716904,0.78454,"hypothetical protein, conserved"
344,Tb927.10.11420,0.12501271608134576,0.54413,-0.003139557364484201,0.76359,"hypothetical protein, conserved"
345,Tb927.10.11430,-0.010443426418889097,0.52025,-0.13296271537670742,0.37071,"hypothetical protein, conserved"
346,Tb927.10.11450,0.17637251923150588,0.31001,0.045954951380579034,0.47306000000000004,"TFIIF-stimulated CTD phosphatase, putative"
347,Tb927.10.11480,0.07996325191799625,0.80924,-0.020198401678774253,0.88595,"hypothetical protein, conserved"
348,Tb927.10.1150,-0.08693448015671945,0.17356,0.046443757990245735,0.43746,"hypothetical protein, conserved"
349,Tb927.10.11500,0.02449262557161453,0.7230300000000001,0.08238322770132726,0.25726,conserved protein
350,Tb927.10.11510,0.12712626922808495,0.50702,-0.1012144906634925,0.43526000000000004,"hypothetical protein, conserved"
351,Tb927.10.11520,0.22546059704256108,0.14515,-0.19602376920097944,0.09866,mitochondrial import inner membrane translocase subunit tim13
352,Tb927.10.11530,0.011749540946476338,0.73946,-0.21172816010993514,0.1192,"hypothetical protein, conserved"
353,Tb927.10.11550,0.08951836253798885,0.78384,0.016618057733840067,0.63,"hypothetical protein, conserved"
354,Tb927.10.11570,0.022502763958933924,0.7166600000000001,0.003016017806277245,0.7499,"hypothetical protein, conserved"
355,Tb927.10.11580,0.2031925347536165,0.1926,-0.008980279844097064,0.8206600000000001,predicted WD40 repeat protein
356,Tb927.10.11590,-0.18911369578769888,0.03243,-0.1197873966640194,0.34365,"nicotinate phosphoribosyltransferase, putative"
357,Tb927.10.1160,0.20141276905891184,0.23784,0.18133644788534922,0.029889999999999996,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
358,Tb927.10.11600,-0.045287034964163045,0.32761,0.027631934858388964,0.54901,"hypothetical protein, conserved"
359,Tb927.10.11610,0.1263989037717877,0.6187600000000001,-0.023856081845314448,0.98665,SKP1-like protein
360,Tb927.10.11630,0.2667946269929924,0.11360999999999999,0.006979176198057322,0.77073,"PSP1 C-terminal conserved region, putative"
361,Tb927.10.11640,-0.04454136631187784,0.35655,-0.03504080604344533,0.864,"Protein prenyltransferase alpha subunit repeat, putative"
362,Tb927.10.11650,0.36417560093952367,0.02361,-0.24224507892180586,0.052070000000000005,"hypothetical protein, conserved"
363,Tb927.10.11660,-0.005199258977222281,0.5472600000000001,0.042530341510957886,0.48765,"hypothetical protein, conserved"
364,Tb927.10.11670,-0.004682721452477627,0.8261799999999999,0.045025608811634,0.84114,"hypothetical protein, conserved"
365,Tb927.10.11680,0.03208179200983041,0.76039,0.0015367159572650052,0.7460399999999999,Voltage-gated Chloride channel Like 2
366,Tb927.10.11690,-0.09886844717522252,0.14010999999999998,0.014840528212179203,0.6773,"YEATS family, putative"
367,Tb927.10.1170,-0.036478172585253044,0.35661,-0.02390205734117825,0.88295,intraflagellar transport protein 172
368,Tb927.10.11700,-0.08121875730822897,0.19999,-0.26988557258632934,0.023540000000000002,"guanylate kinase, putative"
369,Tb927.10.11720,-0.0009398073421425178,0.5803,0.037883639654933264,0.50148,"CW-type Zinc Finger, putative"
370,Tb927.10.11730,0.18424517936155033,0.24891999999999997,-0.010775256698229409,0.8346399999999999,"zinc finger protein family member, putative"
371,Tb927.10.11750,0.12118536338555255,0.65086,0.00817258442483657,0.72527,"hypothetical protein, conserved"
