,Gene_acc,Gene_id,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
219,219,Tb927.1.4720,592940.0,608820.0,592780.0,659140.0,673070.0,641720.0,"SET domain containing protein, putative"
220,220,Tb927.1.4730,96214.0,89913.0,88968.0,92033.0,99590.0,95886.0,"Ribonuclease H2 non-catalytic subunit (Ylr154p-like), putative"
221,221,Tb927.1.4740,387320.0,390810.0,389240.0,371980.0,381060.0,376420.0,"FAM91 N-terminus/FAM91 C-terminus, putative"
222,222,Tb927.1.4760,494270.0,497670.0,484420.0,499340.0,498460.0,504710.0,"Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative"
223,223,Tb927.1.4780,180850.0,201060.0,199360.0,202510.0,206530.0,212480.0,Alpha/beta hydrolase domain-containing protein
224,224,Tb927.1.4800,28555.0,31940.0,30658.0,27265.0,26138.0,26327.0,"hypothetical protein, conserved"
225,225,Tb927.1.4830,624030.0,635730.0,628910.0,650030.0,641090.0,656200.0,phospholipase A1
226,226,Tb927.1.5000,384920.0,391000.0,370540.0,389630.0,378550.0,392660.0,"hypothetical protein, conserved"
227,227,Tb927.1.5030,633400.0,657970.0,634400.0,645850.0,645070.0,655280.0,"leucine-rich repeat protein (LRRP), putative"
228,228,Tb927.1.530,88011.0,90144.0,91447.0,82760.0,86351.0,84692.0,"hypothetical protein, conserved"
229,229,Tb927.1.540,1098800.0,1147900.0,1093900.0,1177400.0,1170100.0,1239200.0,"DNA-directed RNA polymerase III, putative"
230,230,Tb927.1.560,325590.0,334870.0,322740.0,305590.0,299490.0,301810.0,"WD domain, G-beta repeat, putative"
231,231,Tb927.1.570,87137.0,92648.0,86520.0,90392.0,83624.0,96962.0,"Histone-lysine N-methyltransferase, H3 lysine-76 specific"
232,232,Tb927.1.600,190080.0,189510.0,197040.0,266110.0,278900.0,251300.0,"phosphate-repressible phosphate permease, putative"
233,233,Tb927.1.610,68331.0,68408.0,69143.0,65887.0,60773.0,60961.0,"hypothetical protein, conserved"
234,234,Tb927.1.630,158310.0,160770.0,170210.0,164510.0,168250.0,174570.0,histone chaperone ASF1A
235,235,Tb927.1.640,538150.0,526660.0,513060.0,529110.0,548770.0,528220.0,BRCA2
236,236,Tb927.1.650,32721.0,40304.0,36552.0,37002.0,35838.0,41241.0,"conserved protein, unknown function"
237,237,Tb927.1.670,838310.0,878780.0,839050.0,911690.0,882770.0,919430.0,"conserved protein, unknown function"
238,238,Tb927.1.690,166160.0,172340.0,174600.0,164230.0,161150.0,162780.0,"hypothetical protein, conserved"
239,239,Tb927.1.700,273930.0,274560.0,258870.0,234650.0,230260.0,223860.0,phosphoglycerate kinase
240,240,Tb927.1.710,6355100.0,6304400.0,6348500.0,7234700.0,7374600.0,7059800.0,phosphoglycerate kinase
241,241,Tb927.1.720,1384900.0,1410700.0,1395900.0,1561900.0,1537900.0,1584500.0,phosphoglycerate kinase
242,242,Tb927.1.730,344620.0,359320.0,353010.0,320070.0,304600.0,314960.0,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
243,243,Tb927.1.740,1319200.0,1378200.0,1325100.0,1437300.0,1422000.0,1466200.0,phosphatidylinositol-4-phosphate 5-kinase related
244,244,Tb927.1.750,1006600.0,987140.0,986390.0,1021100.0,1027900.0,992900.0,Metal-binding domain-containing protein
245,245,Tb927.1.780,382750.0,381270.0,398390.0,360890.0,376300.0,365040.0,leucine-rich repeat-containing protein
246,246,Tb927.1.790,231430.0,246980.0,228320.0,234130.0,232080.0,227800.0,"hypothetical transmembrane protein, conserved"
247,247,Tb927.1.840,412560.0,436120.0,403070.0,435780.0,415910.0,443220.0,"transmembrane protein, putative"
248,248,Tb927.1.860,574610.0,567370.0,565240.0,577970.0,565600.0,588390.0,"transmembrane protein, putative"
249,249,Tb927.1.870,312870.0,323040.0,307730.0,336720.0,313870.0,342820.0,deoxyhypusine synthase
250,250,Tb927.1.880,4054300.0,4285300.0,4039200.0,4129600.0,4112600.0,4241400.0,"Midasin, putative"
251,251,Tb927.1.90,494410.0,468350.0,468760.0,476300.0,501920.0,522870.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
252,252,Tb927.1.990,779780.0,795640.0,760290.0,756420.0,736150.0,758450.0,Enkuring domain-containig protein
253,253,Tb927.10.10000,221900.0,236590.0,228560.0,244300.0,244480.0,243030.0,"hypothetical protein, conserved"
254,254,Tb927.10.10010,1161500.0,1200900.0,1160700.0,1195000.0,1185800.0,1214400.0,"mRNA turnover protein 4 homolog, putative"
255,255,Tb927.10.10030,351770.0,363750.0,358320.0,347390.0,347380.0,351080.0,"hypothetical protein, conserved"
256,256,Tb927.10.10050,250610.0,255300.0,244820.0,257600.0,265740.0,255160.0,"hypothetical protein, conserved"
257,257,Tb927.10.10070,439810.0,429700.0,432990.0,434450.0,432700.0,427990.0,"hypothetical protein, conserved"
258,258,Tb927.10.10080,213740.0,216950.0,214320.0,280230.0,273540.0,276030.0,"hypothetical protein, conserved"
259,259,Tb927.10.10090,660240.0,641760.0,659410.0,599030.0,615250.0,584640.0,Component of motile flagella 14
260,260,Tb927.10.10120,451930.0,473420.0,457790.0,447420.0,443670.0,466200.0,"hypothetical protein, conserved"
261,261,Tb927.10.10130,784130.0,787590.0,790390.0,797420.0,854770.0,831000.0,RNA editing mediator complex protein 1
262,262,Tb927.10.10140,1595900.0,1642500.0,1622200.0,1728400.0,1714200.0,1762700.0,"paraflagellar rod component, putative"
263,263,Tb927.10.10160,662700.0,685910.0,660390.0,691490.0,696180.0,699750.0,Kinetoplast polyadenylation factor 4
264,264,Tb927.10.10170,473710.0,505340.0,457190.0,507560.0,491480.0,531880.0,"pre-mRNA splicing factor 46, putative"
265,265,Tb927.10.10180,101240.0,102930.0,100600.0,92082.0,99043.0,100830.0,"Miro-like protein, putative"
266,266,Tb927.10.10200,117780.0,119500.0,121520.0,112630.0,123200.0,115120.0,"hypothetical protein, conserved"
267,267,Tb927.10.10230,28649.0,28215.0,32111.0,30806.0,31622.0,35267.0,procyclin-associated gene 5 (PAG5) protein
268,268,Tb927.10.10280,3504300.0,3588900.0,3438900.0,3835700.0,3948800.0,3938000.0,"microtubule-associated protein, putative"
269,269,Tb927.10.1030,37005.0,42084.0,41941.0,42057.0,43483.0,43623.0,"serine peptidase, Clan SC, Family S10"
270,270,Tb927.10.10310,263790.0,287170.0,269080.0,260610.0,263010.0,270670.0,"hypothetical protein, conserved"
271,271,Tb927.10.10330,183600.0,204510.0,188580.0,195400.0,186010.0,199420.0,Anaphase-promoting complex subunit CDC27
272,272,Tb927.10.10340,1701100.0,1699700.0,1667900.0,1603500.0,1600800.0,1610400.0,"structural maintenance of chromosome 2, putative"
273,273,Tb927.10.10350,584880.0,620880.0,608330.0,580900.0,584190.0,612270.0,"STE/STE11 serine/threonine-protein kinase, putative"
274,274,Tb927.10.10370,419090.0,434200.0,423950.0,439880.0,439530.0,450620.0,"hypothetical protein, conserved"
275,275,Tb927.10.10380,436260.0,441730.0,429910.0,410130.0,411910.0,431900.0,"ATP-dependent DEAD/H RNA helicase, putative"
276,276,Tb927.10.10390,3681600.0,3552900.0,3721900.0,3845100.0,4009600.0,3815400.0,trypanothione reductase
277,277,Tb927.10.1040,954600.0,1007800.0,958100.0,1022200.0,988760.0,1039100.0,"serine peptidase, Clan SC, Family S10"
278,278,Tb927.10.10400,469570.0,489560.0,458060.0,423960.0,409780.0,428960.0,Mitochondrial ribosomal protein S11
279,279,Tb927.10.10410,190000.0,195700.0,192730.0,260470.0,246460.0,259310.0,"DNA replication licensing factor MCM8, putative"
280,280,Tb927.10.10420,398190.0,407550.0,389800.0,426940.0,427350.0,439020.0,"monothiol glutaredoxin, putative"
281,281,Tb927.10.10590,4977100.0,5016800.0,4977400.0,4585800.0,4825300.0,4623500.0,"histone H2B, putative"
282,282,Tb927.10.1060,7514500.0,7688100.0,7351800.0,7934600.0,7762600.0,7895100.0,"T-complex protein 1, delta subunit, putative"
283,283,Tb927.10.10600,145100.0,167180.0,148850.0,172840.0,142670.0,175640.0,"ARP2/3 complex 16kDa subunit, putative"
284,284,Tb927.10.10610,728150.0,776860.0,764400.0,830150.0,812270.0,839370.0,"protein tyrosine phosphatase, putative"
285,285,Tb927.10.10620,441150.0,460380.0,448240.0,488630.0,496400.0,489020.0,"hypothetical protein, conserved"
286,286,Tb927.10.10630,397040.0,408030.0,393240.0,393320.0,413490.0,392800.0,"hypothetical protein, conserved"
287,287,Tb927.10.10640,49526.0,57364.0,53132.0,52659.0,50738.0,56292.0,"hypothetical protein, conserved"
288,288,Tb927.10.10650,260260.0,251540.0,269120.0,260620.0,268480.0,277880.0,"cytosolic Fe-S cluster assembly factor NAR1, putative"
289,289,Tb927.10.10690,215850.0,231590.0,222840.0,224200.0,222270.0,234030.0,"CEP19-like protein, putative"
290,290,Tb927.10.1070,908490.0,933960.0,902950.0,988090.0,988510.0,992610.0,cdc2-related kinase 1
291,291,Tb927.10.10700,173460.0,198880.0,182860.0,188420.0,178910.0,196220.0,splicing factor Prp31
292,292,Tb927.10.10710,21837.0,25770.0,21181.0,26218.0,24956.0,29586.0,"hypothetical protein, conserved"
293,293,Tb927.10.10720,446100.0,466820.0,454870.0,540420.0,553520.0,562600.0,"Tetraspanin family, putative"
294,294,Tb927.10.10730,1590900.0,1664100.0,1575000.0,1667900.0,1613300.0,1678500.0,RNA Interference Factor 5
295,295,Tb927.10.10740,211950.0,223350.0,221740.0,241970.0,227890.0,233530.0,"hypothetical protein, conserved"
296,296,Tb927.10.10780,375410.0,385550.0,382470.0,397090.0,408690.0,408950.0,"hypothetical protein, conserved"
297,297,Tb927.10.10800,166270.0,174750.0,169680.0,171680.0,165720.0,181960.0,"palmitoyl acyltransferase 2, putative"
298,298,Tb927.10.10820,79681.0,85569.0,79202.0,85226.0,84114.0,93533.0,"hypothetical protein, conserved"
299,299,Tb927.10.10830,893350.0,901850.0,892050.0,956160.0,904990.0,978370.0,RGG-containing protein 2
300,300,Tb927.10.10840,89312.0,91809.0,89789.0,99282.0,97080.0,100760.0,Enriched in surface-labeled proteome protein 15
301,301,Tb927.10.10850,5298600.0,5323200.0,5232600.0,5564600.0,5611600.0,5521400.0,Protein argonaute-1
302,302,Tb927.10.10870,401060.0,375020.0,357710.0,374090.0,364310.0,366130.0,"CMGC family protein kinase, putative"
303,303,Tb927.10.10880,2220100.0,2189200.0,2191600.0,2286900.0,2291800.0,2287400.0,"ATP-binding cassette sub-family F member 1, putative"
304,304,Tb927.10.1090,1514800.0,1524300.0,1483600.0,1495800.0,1497900.0,1465200.0,"40S ribosomal protein S23, putative"
305,305,Tb927.10.10960,32388000.0,32836000.0,32048000.0,34763000.0,34440000.0,34608000.0,"heat shock protein, putative"
306,306,Tb927.10.1100,3637500.0,3751400.0,3550900.0,3503800.0,3441800.0,3525900.0,"60S ribosomal protein L9, putative"
307,307,Tb927.10.11000,261600.0,273470.0,263420.0,255780.0,248960.0,257950.0,"hypothetical protein, conserved"
308,308,Tb927.10.11020,1130200.0,1201900.0,1130800.0,1180700.0,1185700.0,1201300.0,"DNA mismatch repair protein MSH2, putative"
309,309,Tb927.10.11030,507930.0,530180.0,515410.0,529620.0,531030.0,540440.0,Archaic translocase of outer membrane 11 kDa subunit
310,310,Tb927.10.11050,348800.0,353000.0,349300.0,353150.0,360350.0,364050.0,"LSU ribosomal protein, mitochondrial, putative"
311,311,Tb927.10.11060,188420.0,188060.0,187700.0,208480.0,203280.0,206290.0,"hypothetical protein, conserved"
312,312,Tb927.10.11080,879030.0,925660.0,885480.0,998410.0,977300.0,992550.0,paraflagellar rod protein
313,313,Tb927.10.11090,74265.0,78325.0,81211.0,76237.0,84788.0,80804.0,"hypothetical protein, conserved"
314,314,Tb927.10.11100,517210.0,600570.0,522810.0,610880.0,536260.0,631610.0,"deoxyribodipyrimidine photo-lyase, putative"
315,315,Tb927.10.11110,67709.0,73587.0,71359.0,73306.0,66616.0,73378.0,"hypothetical protein, conserved"
316,316,Tb927.10.11120,236730.0,248750.0,237040.0,231720.0,235130.0,235560.0,"hypothetical protein, conserved"
317,317,Tb927.10.11130,286300.0,295240.0,287900.0,270590.0,280540.0,283610.0,"SET domain containing protein, putative"
318,318,Tb927.10.11140,149920.0,151300.0,150120.0,153030.0,152800.0,156650.0,"hypothetical protein, conserved"
319,319,Tb927.10.11150,361080.0,363590.0,361380.0,352240.0,350060.0,360380.0,"hypothetical protein, conserved"
320,320,Tb927.10.11160,139020.0,137430.0,132620.0,130110.0,128090.0,127690.0,"NFU2 iron-sulfur cluster scaffold homolog, mitochondrial"
321,321,Tb927.10.11170,775850.0,815640.0,770530.0,807310.0,788090.0,823520.0,"hypothetical protein, conserved"
322,322,Tb927.10.11180,536970.0,569570.0,538810.0,582890.0,577270.0,609150.0,"Ubiquitin-like modifier-activating enzyme ATG7, putative"
323,323,Tb927.10.11190,152700.0,159750.0,152580.0,149300.0,148580.0,162500.0,"tRNA-splicing ligase RtcB, putative"
324,324,Tb927.10.11200,97679.0,98491.0,95769.0,153040.0,142920.0,153940.0,"hypothetical protein, conserved"
325,325,Tb927.10.11210,393390.0,401400.0,393310.0,441350.0,437850.0,448330.0,"hypothetical protein, conserved"
326,326,Tb927.10.11220,1636700.0,1625600.0,1623900.0,1997200.0,1985500.0,1928400.0,procyclic form surface phosphoprotein
327,327,Tb927.10.11230,210520.0,217920.0,203060.0,204690.0,201940.0,206110.0,"Ras-induced vulval development antagonist, putative"
328,328,Tb927.10.11250,3835500.0,3846600.0,3740300.0,3691800.0,3684700.0,3694500.0,Coiled-coil domain-containing protein 40 homolog
329,329,Tb927.10.11260,491080.0,510360.0,500170.0,474990.0,470560.0,465140.0,"SSU ribosomal protein, mitochondrial, putative"
330,330,Tb927.10.11270,474620.0,490720.0,460670.0,432030.0,435300.0,460080.0,"RNA-binding protein, putative"
331,331,Tb927.10.1130,448740.0,468490.0,456270.0,452390.0,446310.0,448550.0,"dynein arm light chain, axonemal, putative"
332,332,Tb927.10.11300,1504100.0,1554900.0,1467600.0,1574600.0,1538900.0,1535500.0,"paraflagellar rod component, putative"
333,333,Tb927.10.11310,927820.0,985760.0,911490.0,995510.0,930510.0,1014300.0,intraflagellar transport protein 57/55
334,334,Tb927.10.11330,332560.0,341950.0,337770.0,357320.0,383810.0,375340.0,"EF-hand domain pair, putative"
335,335,Tb927.10.11340,2056800.0,2131000.0,2038800.0,2191900.0,2090100.0,2188000.0,"hypothetical protein, conserved"
336,336,Tb927.10.11350,271860.0,294930.0,276020.0,255580.0,245070.0,272190.0,"LSU ribosomal protein, mitochondrial, putative"
337,337,Tb927.10.11360,181950.0,198980.0,175060.0,194600.0,173340.0,196130.0,"protein phosphatase 2A regulatory subunit, putative"
338,338,Tb927.10.11370,340610.0,340400.0,317910.0,294430.0,304640.0,299460.0,"hypothetical protein, conserved"
339,339,Tb927.10.11380,279890.0,279680.0,268240.0,280940.0,269030.0,272330.0,"hypothetical protein, conserved"
340,340,Tb927.10.11390,5685700.0,5751100.0,5657800.0,5458700.0,5416900.0,5420800.0,"60S ribosomal protein L6, putative"
341,341,Tb927.10.1140,477040.0,476990.0,478980.0,447240.0,452770.0,452030.0,epsilon tubulin
342,342,Tb927.10.11400,274770.0,279800.0,274550.0,281940.0,265800.0,288280.0,"WD domain, G-beta repeat, putative"
343,343,Tb927.10.11410,130940.0,137600.0,125210.0,146280.0,130970.0,133220.0,"hypothetical protein, conserved"
344,344,Tb927.10.11420,137070.0,140400.0,140240.0,138280.0,136680.0,143660.0,"hypothetical protein, conserved"
345,345,Tb927.10.11430,120250.0,128830.0,125260.0,141680.0,127450.0,141350.0,"hypothetical protein, conserved"
346,346,Tb927.10.11450,186190.0,190710.0,180010.0,172230.0,187790.0,179430.0,"TFIIF-stimulated CTD phosphatase, putative"
347,347,Tb927.10.11480,141940.0,142300.0,135650.0,136570.0,143940.0,145300.0,"hypothetical protein, conserved"
348,348,Tb927.10.1150,81456.0,86400.0,80063.0,79769.0,78923.0,81373.0,"hypothetical protein, conserved"
349,349,Tb927.10.11500,178220.0,174540.0,174050.0,161190.0,166070.0,170310.0,conserved protein
350,350,Tb927.10.11510,902090.0,914980.0,871710.0,967550.0,951850.0,964790.0,"hypothetical protein, conserved"
351,351,Tb927.10.11520,106190.0,114410.0,108870.0,121620.0,125180.0,130620.0,mitochondrial import inner membrane translocase subunit tim13
352,352,Tb927.10.11530,206250.0,190580.0,206050.0,229540.0,242000.0,226640.0,"hypothetical protein, conserved"
353,353,Tb927.10.11550,43138.0,42717.0,42412.0,42226.0,40392.0,44180.0,"hypothetical protein, conserved"
354,354,Tb927.10.11570,498190.0,538640.0,533780.0,521830.0,511700.0,533800.0,"hypothetical protein, conserved"
355,355,Tb927.10.11580,169460.0,183050.0,174390.0,177880.0,173490.0,178820.0,predicted WD40 repeat protein
356,356,Tb927.10.11590,804080.0,818920.0,808310.0,890610.0,865080.0,886110.0,"nicotinate phosphoribosyltransferase, putative"
357,357,Tb927.10.1160,91592.0,92981.0,94902.0,81594.0,81844.0,83027.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
358,358,Tb927.10.11600,338730.0,352550.0,334510.0,333330.0,330620.0,342380.0,"hypothetical protein, conserved"
359,359,Tb927.10.11610,480000.0,536430.0,477580.0,525110.0,463250.0,530560.0,SKP1-like protein
360,360,Tb927.10.11630,78545.0,87562.0,88767.0,84464.0,80551.0,88629.0,"PSP1 C-terminal conserved region, putative"
361,361,Tb927.10.11640,350080.0,381680.0,358300.0,373910.0,364500.0,378450.0,"Protein prenyltransferase alpha subunit repeat, putative"
362,362,Tb927.10.11650,158240.0,158110.0,161630.0,191390.0,193430.0,180550.0,"hypothetical protein, conserved"
363,363,Tb927.10.11660,527230.0,566100.0,532860.0,526480.0,507960.0,544510.0,"hypothetical protein, conserved"
364,364,Tb927.10.11670,117890.0,104880.0,122850.0,108980.0,119760.0,106260.0,"hypothetical protein, conserved"
365,365,Tb927.10.11680,127820.0,131440.0,125860.0,130220.0,129890.0,124600.0,Voltage-gated Chloride channel Like 2
366,366,Tb927.10.11690,186890.0,195940.0,194660.0,188560.0,195270.0,187750.0,"YEATS family, putative"
367,367,Tb927.10.1170,6806300.0,6937400.0,6650600.0,6933000.0,6816100.0,6985900.0,intraflagellar transport protein 172
368,368,Tb927.10.11700,877540.0,902740.0,895400.0,1081100.0,1073200.0,1071800.0,"guanylate kinase, putative"
369,369,Tb927.10.11720,614880.0,615150.0,597330.0,585620.0,605990.0,588390.0,"CW-type Zinc Finger, putative"
370,370,Tb927.10.11730,357290.0,381000.0,355510.0,368630.0,357090.0,376280.0,"zinc finger protein family member, putative"
371,371,Tb927.10.11750,162490.0,157780.0,166560.0,157760.0,162230.0,164090.0,"hypothetical protein, conserved"
372,372,Tb927.10.11760,1742200.0,1754400.0,1735900.0,1784700.0,1763000.0,1845100.0,pumilio/PUF RNA binding protein 6
373,373,Tb927.10.11770,115410.0,118190.0,118590.0,133170.0,143870.0,138880.0,succinate dehydrogenase cytochrome B subunit
374,374,Tb927.10.11780,442880.0,454120.0,444170.0,430400.0,423030.0,431400.0,"hypothetical protein, conserved"
375,375,Tb927.10.1180,204650.0,212950.0,216990.0,220120.0,207860.0,217320.0,"hypothetical protein, conserved"
376,376,Tb927.10.11800,447910.0,474000.0,442480.0,493800.0,482350.0,495210.0,"Axonemal inner arm dynein light chain, putative"
377,377,Tb927.10.11810,152890.0,160840.0,161760.0,187230.0,188800.0,190120.0,"hypothetical protein, conserved"
378,378,Tb927.10.11820,86566.0,92377.0,79911.0,84238.0,81614.0,79549.0,kinetoplast ribosomal PPR-repeat containing protein 17
379,379,Tb927.10.11840,174950.0,178510.0,174170.0,163280.0,158710.0,169260.0,"WD domain, G-beta repeat, putative"
380,380,Tb927.10.11850,371820.0,402870.0,382620.0,369640.0,365390.0,367440.0,"WD domain, G-beta repeat, putative"
381,381,Tb927.10.11870,618050.0,617460.0,596520.0,633630.0,625890.0,629530.0,Guide RNA binding complex protein 5
382,382,Tb927.10.11890,323780.0,327880.0,322560.0,297610.0,306170.0,301330.0,"hypothetical protein, conserved"
383,383,Tb927.10.11900,675530.0,692360.0,667230.0,667290.0,672520.0,707970.0,MICOS complex subunit MIC20
384,384,Tb927.10.11930,1000700.0,1047100.0,1005200.0,1095100.0,1051100.0,1103600.0,beta-D-hydroxybutyrate dehydrogenase
385,385,Tb927.10.11950,62233.0,64734.0,62356.0,66649.0,58968.0,66115.0,"hypothetical protein, conserved"
386,386,Tb927.10.11970,2346000.0,2366500.0,2293100.0,2729500.0,2665100.0,2648700.0,glutamine aminotransferase (GlnAT)
