Gene_acc,Gene_id,DM1,DM2,DM3,Plus1,Plus2,Plus3,Desc
229,Tb927.1.4690,1019300.0,1044300.0,1116300.0,1072600.0,1092900.0,1052600.0,Protein arginine N-methyltransferase 1 catalytic subunit
230,Tb927.1.4720,559770.0,602300.0,617450.0,592940.0,608820.0,592780.0,"SET domain containing protein, putative"
231,Tb927.1.4730,89453.0,92642.0,100120.0,96214.0,89913.0,88968.0,"Ribonuclease H2 non-catalytic subunit (Ylr154p-like), putative"
232,Tb927.1.4740,425570.0,452750.0,454250.0,387320.0,390810.0,389240.0,"FAM91 N-terminus/FAM91 C-terminus, putative"
233,Tb927.1.4760,511760.0,530270.0,565390.0,494270.0,497670.0,484420.0,"Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative"
234,Tb927.1.4780,192540.0,206520.0,209780.0,180850.0,201060.0,199360.0,Alpha/beta hydrolase domain-containing protein
235,Tb927.1.4800,35559.0,37432.0,34444.0,28555.0,31940.0,30658.0,"hypothetical protein, conserved"
236,Tb927.1.4830,605420.0,622290.0,639680.0,624030.0,635730.0,628910.0,phospholipase A1
237,Tb927.1.5000,383260.0,396910.0,428150.0,384920.0,391000.0,370540.0,"hypothetical protein, conserved"
238,Tb927.1.5030,655640.0,688850.0,699270.0,633400.0,657970.0,634400.0,"leucine-rich repeat protein (LRRP), putative"
239,Tb927.1.530,88587.0,92121.0,96430.0,88011.0,90144.0,91447.0,"hypothetical protein, conserved"
240,Tb927.1.540,1156200.0,1182200.0,1236400.0,1098800.0,1147900.0,1093900.0,"DNA-directed RNA polymerase III, putative"
241,Tb927.1.560,307290.0,333980.0,346470.0,325590.0,334870.0,322740.0,"WD domain, G-beta repeat, putative"
242,Tb927.1.570,84187.0,85275.0,92449.0,87137.0,92648.0,86520.0,"Histone-lysine N-methyltransferase, H3 lysine-76 specific"
243,Tb927.1.600,170870.0,182480.0,184840.0,190080.0,189510.0,197040.0,"phosphate-repressible phosphate permease, putative"
244,Tb927.1.610,74181.0,81234.0,75090.0,68331.0,68408.0,69143.0,"hypothetical protein, conserved"
245,Tb927.1.630,142130.0,147320.0,157390.0,158310.0,160770.0,170210.0,histone chaperone ASF1A
246,Tb927.1.640,459140.0,536990.0,508680.0,538150.0,526660.0,513060.0,BRCA2
247,Tb927.1.650,32847.0,33617.0,34575.0,32721.0,40304.0,36552.0,"conserved protein, unknown function"
248,Tb927.1.670,849630.0,886630.0,895400.0,838310.0,878780.0,839050.0,"conserved protein, unknown function"
249,Tb927.1.690,173590.0,179070.0,196220.0,166160.0,172340.0,174600.0,"hypothetical protein, conserved"
250,Tb927.1.700,220210.0,225140.0,244360.0,273930.0,274560.0,258870.0,phosphoglycerate kinase
251,Tb927.1.710,6212700.0,6697500.0,6796900.0,6278700.0,6265600.0,6262200.0,phosphoglycerate kinase
252,Tb927.1.720,1384000.0,1484600.0,1540900.0,1384900.0,1410700.0,1395900.0,phosphoglycerate kinase
253,Tb927.1.730,305820.0,316720.0,334630.0,344620.0,359320.0,353010.0,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
254,Tb927.1.740,1198300.0,1309000.0,1325600.0,1319200.0,1378200.0,1325100.0,phosphatidylinositol-4-phosphate 5-kinase related
255,Tb927.1.750,1088300.0,1192500.0,1199100.0,1006600.0,987140.0,986390.0,Metal-binding domain-containing protein
256,Tb927.1.780,379260.0,432530.0,403850.0,382750.0,381270.0,398390.0,leucine-rich repeat-containing protein
257,Tb927.1.790,231820.0,240490.0,252300.0,231430.0,246980.0,228320.0,"hypothetical transmembrane protein, conserved"
258,Tb927.1.840,441470.0,459160.0,483250.0,412560.0,436120.0,403070.0,"transmembrane protein, putative"
259,Tb927.1.860,531970.0,562610.0,604520.0,574610.0,567370.0,565240.0,"transmembrane protein, putative"
260,Tb927.1.870,301950.0,318190.0,339920.0,312870.0,323040.0,307730.0,deoxyhypusine synthase
261,Tb927.1.880,4237900.0,4413900.0,4654200.0,4084600.0,4313600.0,4066800.0,"Midasin, putative"
262,Tb927.1.90,437190.0,483830.0,475360.0,494410.0,468350.0,468760.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
263,Tb927.1.990,860390.0,885310.0,936940.0,779780.0,795640.0,760290.0,Enkuring domain-containig protein
264,Tb927.10.10000,165520.0,178710.0,181670.0,221900.0,236590.0,228560.0,"hypothetical protein, conserved"
265,Tb927.10.10010,1204200.0,1262500.0,1290400.0,1161500.0,1200900.0,1160700.0,"mRNA turnover protein 4 homolog, putative"
266,Tb927.10.10030,502540.0,520900.0,550910.0,351770.0,363750.0,358320.0,"hypothetical protein, conserved"
267,Tb927.10.10050,249400.0,267870.0,260140.0,250610.0,255300.0,244820.0,"hypothetical protein, conserved"
268,Tb927.10.10070,401620.0,422270.0,433110.0,439810.0,429700.0,432990.0,"hypothetical protein, conserved"
269,Tb927.10.10080,201470.0,203220.0,213770.0,213740.0,216950.0,214320.0,"hypothetical protein, conserved"
270,Tb927.10.10090,657480.0,730770.0,697810.0,660240.0,641760.0,659410.0,Component of motile flagella 14
271,Tb927.10.10120,455470.0,469960.0,488560.0,451930.0,473420.0,457790.0,"hypothetical protein, conserved"
272,Tb927.10.10130,718770.0,809630.0,790520.0,784130.0,787590.0,790390.0,RNA editing mediator complex protein 1
273,Tb927.10.10140,1737700.0,1818200.0,1888700.0,1595900.0,1642500.0,1622200.0,"paraflagellar rod component, putative"
274,Tb927.10.10160,637220.0,669320.0,695840.0,662700.0,685910.0,660390.0,Kinetoplast polyadenylation factor 4
275,Tb927.10.10170,518540.0,518130.0,547300.0,473710.0,505340.0,457190.0,"pre-mRNA splicing factor 46, putative"
276,Tb927.10.10180,85082.0,99037.0,97114.0,101240.0,102930.0,100600.0,"Miro-like protein, putative"
277,Tb927.10.10200,124260.0,133950.0,133350.0,117780.0,119500.0,121520.0,"hypothetical protein, conserved"
278,Tb927.10.10230,91847.0,99364.0,95613.0,28649.0,28215.0,32111.0,procyclin-associated gene 5 (PAG5) protein
279,Tb927.10.10280,3400400.0,3579600.0,3703400.0,3504300.0,3588900.0,3438900.0,Microtubule-associated repetitive protein 2
280,Tb927.10.1030,43103.0,45307.0,44697.0,37005.0,42084.0,41941.0,"serine peptidase, Clan SC, Family S10"
281,Tb927.10.10310,271270.0,284510.0,297190.0,263790.0,287170.0,269080.0,"hypothetical protein, conserved"
282,Tb927.10.10330,218800.0,214100.0,239990.0,183600.0,204510.0,188580.0,Anaphase-promoting complex subunit CDC27
283,Tb927.10.10340,1690100.0,1838000.0,1841100.0,1701100.0,1699700.0,1667900.0,"structural maintenance of chromosome 2, putative"
284,Tb927.10.10350,609740.0,648460.0,688080.0,584880.0,620880.0,608330.0,"STE/STE11 serine/threonine-protein kinase, putative"
285,Tb927.10.10370,469910.0,502040.0,513080.0,419090.0,434200.0,423950.0,"hypothetical protein, conserved"
286,Tb927.10.10380,382220.0,396080.0,461140.0,436260.0,441730.0,429910.0,"ATP-dependent DEAD/H RNA helicase, putative"
287,Tb927.10.10390,3600300.0,4005400.0,3901200.0,3681600.0,3552900.0,3721900.0,trypanothione reductase
288,Tb927.10.1040,899360.0,953360.0,1001400.0,954600.0,1007800.0,958100.0,"serine peptidase, Clan SC, Family S10"
289,Tb927.10.10400,457980.0,482300.0,508290.0,469570.0,489560.0,458060.0,Mitochondrial ribosomal protein S11
290,Tb927.10.10410,196270.0,202840.0,224660.0,190000.0,195700.0,192730.0,"DNA replication licensing factor MCM8, putative"
291,Tb927.10.10420,381780.0,403620.0,418590.0,398190.0,407550.0,389800.0,"monothiol glutaredoxin, putative"
292,Tb927.10.10590,5312400.0,5585300.0,5613800.0,4970700.0,5009900.0,4969500.0,"histone H2B, putative"
293,Tb927.10.1060,7716400.0,7999700.0,8579600.0,7514500.0,7688100.0,7351800.0,"T-complex protein 1, delta subunit, putative"
294,Tb927.10.10600,110260.0,104920.0,121140.0,145100.0,167180.0,148850.0,"ARP2/3 complex 16kDa subunit, putative"
295,Tb927.10.10610,742350.0,781760.0,813690.0,728150.0,776860.0,764400.0,"protein tyrosine phosphatase, putative"
296,Tb927.10.10620,495600.0,520410.0,532810.0,441150.0,460380.0,448240.0,"hypothetical protein, conserved"
297,Tb927.10.10630,415780.0,469190.0,461290.0,397040.0,408030.0,393240.0,"hypothetical protein, conserved"
298,Tb927.10.10640,91020.0,80814.0,90659.0,49526.0,57364.0,53132.0,"hypothetical protein, conserved"
299,Tb927.10.10650,262600.0,308240.0,292080.0,260260.0,251540.0,269120.0,"cytosolic Fe-S cluster assembly factor NAR1, putative"
300,Tb927.10.10690,237750.0,247940.0,269700.0,215850.0,231590.0,222840.0,"CEP19-like protein, putative"
301,Tb927.10.1070,973930.0,1012200.0,1042800.0,908490.0,933960.0,902950.0,cdc2-related kinase 1
302,Tb927.10.10700,189760.0,194950.0,208760.0,173460.0,198880.0,182860.0,splicing factor Prp31
303,Tb927.10.10710,27368.0,22996.0,26340.0,21837.0,25770.0,21181.0,"hypothetical protein, conserved"
304,Tb927.10.10720,429890.0,453610.0,482320.0,446100.0,466820.0,454870.0,"Tetraspanin family, putative"
305,Tb927.10.10730,1930400.0,2006600.0,2114600.0,1590900.0,1664100.0,1575000.0,RNA Interference Factor 5
306,Tb927.10.10740,212150.0,234830.0,238410.0,211950.0,223350.0,221740.0,"hypothetical protein, conserved"
307,Tb927.10.10780,472070.0,490520.0,487130.0,375410.0,385550.0,382470.0,"hypothetical protein, conserved"
308,Tb927.10.10800,146680.0,164010.0,178550.0,166270.0,174750.0,169680.0,"palmitoyl acyltransferase 2, putative"
309,Tb927.10.10820,79807.0,79754.0,91142.0,79681.0,85569.0,79202.0,"hypothetical protein, conserved"
310,Tb927.10.10830,857920.0,888750.0,941600.0,893350.0,901850.0,892050.0,RGG-containing protein 2
311,Tb927.10.10840,85376.0,83684.0,95321.0,89312.0,91809.0,89789.0,Enriched in surface-labeled proteome protein 15
312,Tb927.10.10850,5467900.0,5801400.0,5943400.0,5279500.0,5302600.0,5212200.0,Protein argonaute-1
313,Tb927.10.10870,376370.0,441060.0,424860.0,401060.0,375020.0,357710.0,"CMGC family protein kinase, putative"
314,Tb927.10.10880,2283200.0,2457500.0,2506100.0,2220100.0,2189200.0,2191600.0,"ATP-binding cassette sub-family F member 1, putative"
315,Tb927.10.1090,1708900.0,1778900.0,1818500.0,1514800.0,1524300.0,1483600.0,"40S ribosomal protein S23, putative"
316,Tb927.10.10960,35376000.0,36901000.0,38235000.0,32388000.0,32836000.0,32048000.0,"heat shock protein, putative"
317,Tb927.10.1100,4052700.0,4166400.0,4354000.0,3637500.0,3751400.0,3550900.0,"60S ribosomal protein L9, putative"
318,Tb927.10.11000,271400.0,281150.0,301130.0,261600.0,273470.0,263420.0,"hypothetical protein, conserved"
319,Tb927.10.11020,1062600.0,1119700.0,1148400.0,1130200.0,1201900.0,1130800.0,"DNA mismatch repair protein MSH2, putative"
320,Tb927.10.11030,498600.0,533760.0,560850.0,507930.0,530180.0,515410.0,Archaic translocase of outer membrane 11 kDa subunit
321,Tb927.10.11050,326350.0,350560.0,351380.0,348800.0,353000.0,349300.0,"LSU ribosomal protein, mitochondrial, putative"
322,Tb927.10.11060,272730.0,273220.0,272330.0,188420.0,188060.0,187700.0,"hypothetical protein, conserved"
323,Tb927.10.11080,858400.0,891100.0,947080.0,879030.0,925660.0,885480.0,paraflagellar rod protein
324,Tb927.10.11090,78027.0,88262.0,82354.0,74265.0,78325.0,81211.0,"hypothetical protein, conserved"
325,Tb927.10.11100,595940.0,594860.0,662670.0,517210.0,600570.0,522810.0,"deoxyribodipyrimidine photo-lyase, putative"
326,Tb927.10.11110,67258.0,70591.0,75000.0,67709.0,73587.0,71359.0,"hypothetical protein, conserved"
327,Tb927.10.11120,223890.0,240140.0,244180.0,236730.0,248750.0,237040.0,"hypothetical protein, conserved"
328,Tb927.10.11130,274030.0,311170.0,306300.0,286300.0,295240.0,287900.0,"SET domain containing protein, putative"
329,Tb927.10.11140,141920.0,155400.0,154440.0,149920.0,151300.0,150120.0,"hypothetical protein, conserved"
330,Tb927.10.11150,301780.0,331430.0,327820.0,361080.0,363590.0,361380.0,"hypothetical protein, conserved"
331,Tb927.10.11160,127690.0,138490.0,140540.0,139020.0,137430.0,132620.0,"NFU2 iron-sulfur cluster scaffold homolog, mitochondrial"
332,Tb927.10.11170,832180.0,865940.0,902620.0,775850.0,815640.0,770530.0,"hypothetical protein, conserved"
333,Tb927.10.11180,499750.0,521600.0,547250.0,536970.0,569570.0,538810.0,"Ubiquitin-like modifier-activating enzyme ATG7, putative"
334,Tb927.10.11190,138510.0,143200.0,151700.0,146410.0,151710.0,146060.0,"tRNA-splicing ligase RtcB, putative"
335,Tb927.10.11200,112510.0,122550.0,117590.0,97679.0,98491.0,95769.0,"hypothetical protein, conserved"
336,Tb927.10.11210,377170.0,403170.0,420020.0,393390.0,401400.0,393310.0,"hypothetical protein, conserved"
337,Tb927.10.11220,1409000.0,1527600.0,1582200.0,1616400.0,1598800.0,1601000.0,procyclic form surface phosphoprotein
338,Tb927.10.11230,209300.0,208320.0,233630.0,210520.0,217920.0,203060.0,"Ras-induced vulval development antagonist, putative"
339,Tb927.10.11250,4215100.0,4442500.0,4511300.0,3835500.0,3846600.0,3740300.0,Coiled-coil domain-containing protein 40 homolog
340,Tb927.10.11260,509550.0,531490.0,538830.0,491080.0,510360.0,500170.0,"SSU ribosomal protein, mitochondrial, putative"
341,Tb927.10.11270,481540.0,512380.0,513940.0,474620.0,490720.0,460670.0,"RNA-binding protein, putative"
342,Tb927.10.1130,453850.0,485890.0,499880.0,448740.0,468490.0,456270.0,"dynein arm light chain, axonemal, putative"
343,Tb927.10.11300,1560000.0,1594600.0,1676500.0,1504100.0,1554900.0,1467600.0,"paraflagellar rod component, putative"
344,Tb927.10.11310,955240.0,970740.0,1045400.0,927820.0,985760.0,911490.0,intraflagellar transport protein 57/55
345,Tb927.10.11330,335860.0,378580.0,370980.0,332560.0,341950.0,337770.0,"EF-hand domain pair, putative"
346,Tb927.10.11340,2049100.0,2117700.0,2205200.0,2056800.0,2131000.0,2038800.0,"hypothetical protein, conserved"
347,Tb927.10.11350,273460.0,282550.0,307740.0,271860.0,294930.0,276020.0,"LSU ribosomal protein, mitochondrial, putative"
348,Tb927.10.11360,202870.0,192320.0,222420.0,181950.0,198980.0,175060.0,"protein phosphatase 2A regulatory subunit, putative"
349,Tb927.10.11370,343040.0,353920.0,369860.0,340610.0,340400.0,317910.0,"hypothetical protein, conserved"
350,Tb927.10.11380,304500.0,312360.0,323350.0,279890.0,279680.0,268240.0,"hypothetical protein, conserved"
351,Tb927.10.11390,6756400.0,7177300.0,7447800.0,5685700.0,5751100.0,5657800.0,"60S ribosomal protein L6, putative"
352,Tb927.10.1140,421780.0,449230.0,462660.0,442280.0,442820.0,445690.0,epsilon tubulin
353,Tb927.10.11400,263770.0,274430.0,300990.0,274770.0,279800.0,274550.0,"WD domain, G-beta repeat, putative"
354,Tb927.10.11410,145290.0,146040.0,160220.0,147890.0,160340.0,143780.0,"hypothetical protein, conserved"
355,Tb927.10.11420,140950.0,157000.0,157570.0,137070.0,140400.0,140240.0,"hypothetical protein, conserved"
356,Tb927.10.11430,118610.0,122410.0,130620.0,120250.0,128830.0,125260.0,"hypothetical protein, conserved"
357,Tb927.10.11450,195240.0,223230.0,210860.0,186190.0,190710.0,180010.0,"TFIIF-stimulated CTD phosphatase, putative"
358,Tb927.10.11480,135770.0,149070.0,158980.0,141940.0,142300.0,135650.0,"hypothetical protein, conserved"
359,Tb927.10.1150,71056.0,82414.0,79951.0,81456.0,86400.0,80063.0,"hypothetical protein, conserved"
360,Tb927.10.11500,168170.0,180590.0,187070.0,178220.0,174540.0,174050.0,conserved protein
361,Tb927.10.11510,928570.0,989990.0,1017900.0,902090.0,914980.0,871710.0,"hypothetical protein, conserved"
362,Tb927.10.11520,123710.0,127850.0,133640.0,106190.0,114410.0,108870.0,mitochondrial import inner membrane translocase subunit tim13
363,Tb927.10.11530,189690.0,212710.0,205410.0,206250.0,190580.0,206050.0,"hypothetical protein, conserved"
364,Tb927.10.11550,40986.0,46261.0,49231.0,43138.0,42717.0,42412.0,"hypothetical protein, conserved"
365,Tb927.10.11570,504420.0,531430.0,559450.0,498190.0,538640.0,533780.0,"hypothetical protein, conserved"
366,Tb927.10.11580,191360.0,206350.0,208880.0,169460.0,183050.0,174390.0,predicted WD40 repeat protein
367,Tb927.10.11590,683630.0,707840.0,741140.0,804080.0,818920.0,808310.0,"nicotinate phosphoribosyltransferase, putative"
368,Tb927.10.1160,96507.0,110620.0,114220.0,91592.0,92981.0,94902.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
369,Tb927.10.11600,309810.0,334310.0,349970.0,338730.0,352550.0,334510.0,"hypothetical protein, conserved"
370,Tb927.10.11610,531150.0,524610.0,575050.0,480000.0,536430.0,477580.0,SKP1-like protein
371,Tb927.10.11630,98396.0,95741.0,112510.0,78545.0,87562.0,88767.0,"PSP1 C-terminal conserved region, putative"
372,Tb927.10.11640,335830.0,347350.0,373740.0,350080.0,381680.0,358300.0,"Protein prenyltransferase alpha subunit repeat, putative"
373,Tb927.10.11650,194360.0,210650.0,210220.0,158240.0,158110.0,161630.0,"hypothetical protein, conserved"
374,Tb927.10.11660,517720.0,540900.0,561720.0,527230.0,566100.0,532860.0,"hypothetical protein, conserved"
375,Tb927.10.11670,104580.0,128410.0,111510.0,117890.0,104880.0,122850.0,"hypothetical protein, conserved"
376,Tb927.10.11680,126780.0,131180.0,135820.0,127820.0,131440.0,125860.0,Voltage-gated Chloride channel Like 2
377,Tb927.10.11690,167910.0,182290.0,189040.0,186890.0,195940.0,194660.0,"YEATS family, putative"
378,Tb927.10.1170,6320200.0,6634900.0,6894100.0,6792800.0,6922400.0,6625800.0,intraflagellar transport protein 172
379,Tb927.10.11700,798430.0,868000.0,862780.0,877540.0,902740.0,895400.0,"guanylate kinase, putative"
380,Tb927.10.11720,569770.0,629530.0,626870.0,614880.0,615150.0,597330.0,"CW-type Zinc Finger, putative"
381,Tb927.10.11730,397900.0,416410.0,428490.0,357290.0,381000.0,355510.0,"zinc finger protein family member, putative"
382,Tb927.10.11750,165560.0,184870.0,179060.0,162490.0,157780.0,166560.0,"hypothetical protein, conserved"
383,Tb927.10.11760,1833700.0,1965300.0,2044400.0,1742200.0,1754400.0,1735900.0,pumilio/PUF RNA binding protein 6
384,Tb927.10.11770,106760.0,114400.0,112570.0,115410.0,118190.0,118590.0,succinate dehydrogenase cytochrome B subunit
385,Tb927.10.11780,465040.0,485500.0,501200.0,442880.0,454120.0,444170.0,"hypothetical protein, conserved"
386,Tb927.10.1180,166770.0,173300.0,186350.0,204650.0,212950.0,216990.0,"hypothetical protein, conserved"
387,Tb927.10.11800,479030.0,510110.0,515750.0,447910.0,474000.0,442480.0,"Axonemal inner arm dynein light chain, putative"
388,Tb927.10.11810,154710.0,169440.0,176600.0,152890.0,160840.0,161760.0,"hypothetical protein, conserved"
389,Tb927.10.11820,72216.0,92221.0,85143.0,86566.0,92377.0,79911.0,kinetoplast ribosomal PPR-repeat containing protein 17
390,Tb927.10.11840,184360.0,198740.0,201610.0,174950.0,178510.0,174170.0,"WD domain, G-beta repeat, putative"
391,Tb927.10.11850,411460.0,433430.0,449000.0,371820.0,402870.0,382620.0,"WD domain, G-beta repeat, putative"
392,Tb927.10.11870,613520.0,623730.0,663930.0,618050.0,617460.0,596520.0,Guide RNA binding complex protein 5
393,Tb927.10.11890,321160.0,335800.0,342430.0,323780.0,327880.0,322560.0,"hypothetical protein, conserved"
394,Tb927.10.11900,689890.0,729800.0,743650.0,675530.0,692360.0,667230.0,MICOS complex subunit MIC20
395,Tb927.10.11930,986520.0,1008300.0,1090800.0,1000700.0,1047100.0,1005200.0,beta-D-hydroxybutyrate dehydrogenase
396,Tb927.10.11950,60574.0,63741.0,66169.0,62233.0,64734.0,62356.0,"hypothetical protein, conserved"
397,Tb927.10.11970,2472700.0,2535700.0,2666000.0,2346000.0,2366500.0,2293100.0,glutamine aminotransferase (GlnAT)
398,Tb927.10.11990,672290.0,741290.0,705040.0,712570.0,700450.0,701880.0,"60S ribosome subunit biogenesis protein NIP7, putative"
399,Tb927.10.12000,870550.0,966860.0,910320.0,715160.0,697410.0,741110.0,"iron-sulfur cluster assembly protein, putative"
400,Tb927.10.12030,606950.0,606160.0,656750.0,676230.0,717110.0,669900.0,"hypothetical protein, conserved"
401,Tb927.10.12040,1243200.0,1296400.0,1339500.0,1216000.0,1241300.0,1214300.0,"mitogen-activated protein kinase 11, putative"
402,Tb927.10.12050,361400.0,366520.0,391430.0,370440.0,375540.0,372950.0,"LSU ribosomal protein, mitochondrial, putative"
403,Tb927.10.12060,306870.0,323830.0,337260.0,285420.0,299460.0,285460.0,"hypothetical protein, conserved"
404,Tb927.10.12090,323110.0,337880.0,346260.0,325770.0,324050.0,336740.0,"RNA-binding protein, putative"
405,Tb927.10.1210,1734000.0,1808200.0,1885200.0,1851100.0,1953600.0,1854700.0,"katanin, putative"
406,Tb927.10.12120,475770.0,515280.0,527200.0,416290.0,436230.0,430910.0,"hypothetical protein, conserved"
